Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"814"	"ZNF395"	"733.0"	"ARCHS4 Coexpression,567;Enrichr Queries,969;GTEx Coexpression,663"	"ZMIZ1,MYCBP2,CXCR4,ANK3,ATP7A"
"gene_set_query"	"815"	"ZNF821"	"733.3"	"ARCHS4 Coexpression,138;Enrichr Queries,881;GTEx Coexpression,1181"	"KLF7,FZD3,ZMIZ1,NFIB,DCC,DLX5,MAP2,NOVA2,MYCBP2,CXCR4,NCAM1,EPHB1"
"gene_set_query"	"816"	"ZNF561"	"733.7"	"ARCHS4 Coexpression,805;Enrichr Queries,905;GTEx Coexpression,491"	"CYFIP2,ENAH,NFIB,NOVA2,TAOK1,ATP7A"
"gene_set_query"	"817"	"FOSB"	"733.7"	"ARCHS4 Coexpression,423;Enrichr Queries,1252;GTEx Coexpression,526"	"EFNB1,SZT2,DLX5,ZMIZ1,CXCR4"
"gene_set_query"	"818"	"ZNF701"	"735.0"	"ARCHS4 Coexpression,499;Enrichr Queries,990;GTEx Coexpression,716"	"KLF7,BMPR2,MYCBP2,PLXNA1,MEGF8,SPG11"
"gene_set_query"	"819"	"BSX"	"735.3"	"ARCHS4 Coexpression,1334;Enrichr Queries,514;GTEx Coexpression,358"	"CDH4,RELN,MAP2,DLX5,DCX,LHX6,TBR1,UNC5D,DSCAML1"
"gene_set_query"	"820"	"ZNF280D"	"735.7"	"ARCHS4 Coexpression,749;Enrichr Queries,792;GTEx Coexpression,666"	"NRP1,NRP2,SZT2,NFIB,MYCBP2,ANK3"
"gene_set_query"	"821"	"ZNF860"	"736.0"	"ARCHS4 Coexpression,416;GTEx Coexpression,1056"	"LRP1,ZMIZ1,MEGF8"
"gene_set_query"	"822"	"ZZZ3"	"736.4"	"ARCHS4 Coexpression,1617;ENCODE ChIP-seq,51;Enrichr Queries,716;ReMap ChIP-seq,22;GTEx Coexpression,1276"	"ZEB2,TRIO,LMO4,NFIB,TAOK1,MYCBP2,PRKCA,MDGA1"
"gene_set_query"	"823"	"HOXC9"	"738.3"	"Literature ChIP-seq,123;ARCHS4 Coexpression,900;Enrichr Queries,772;GTEx Coexpression,1158"	"CHRNB2,NRP1,NRP2,SEMA6A,LMO4,UNC5C,TBR1,CELSR3,ZEB2,NFIB,PLXNA1,SLIT2,RAC1,MEGF8"
"gene_set_query"	"824"	"NR6A1"	"738.7"	"ARCHS4 Coexpression,678;Enrichr Queries,239;GTEx Coexpression,1299"	"ENAH,NELL2,NRP1,EPHA4,KLF7,ZEB2,SEMA6A,NFIB,PTCH1,CXCR4,ANK3"
"gene_set_query"	"825"	"PAX9"	"739.0"	"ARCHS4 Coexpression,885;Enrichr Queries,529;GTEx Coexpression,803"	"NELL2,NTRK2,BCL11B,DLX5,NFIB,SLIT2,NECTIN1"
"gene_set_query"	"826"	"PHF21A"	"739.7"	"ARCHS4 Coexpression,977;Enrichr Queries,261;GTEx Coexpression,981"	"KLF7,ZEB2,TRIO,ZMIZ1,NFIB,MYCBP2,CTNNB1,PRKCA,ZSWIM6,PTPRJ,ANK3,MYH10"
"gene_set_query"	"827"	"FAM200B"	"740.0"	"ARCHS4 Coexpression,1119;GTEx Coexpression,361"	"DSCAM,MDGA2,DSCAML1"
"gene_set_query"	"828"	"ZNF133"	"740.0"	"ARCHS4 Coexpression,451;Enrichr Queries,1114;GTEx Coexpression,655"	"DIAPH1,FZD3,PTCH1,MYCBP2,DSCAML1,CELSR3"
"gene_set_query"	"829"	"MNX1"	"741.3"	"Literature ChIP-seq,80;ARCHS4 Coexpression,1091;Enrichr Queries,739;GTEx Coexpression,1055"	"NRP2,EPHA7,BMPR2,BCL11B,DLX5,SEMA4C,CXCR4,NFIB,TAOK1,SLIT1,CNTN2,LHX6,ZSWIM6,MDGA1,PLXNA4"
"gene_set_query"	"830"	"ZNF71"	"742.3"	"ARCHS4 Coexpression,474;Enrichr Queries,413;GTEx Coexpression,1340"	"NRP1,EPHA7,FZD3,NFIB,DCC,MAP2,CXCR4,PLXNA1,NCAM1,EPHB2,MEGF8"
"gene_set_query"	"831"	"PAX2"	"742.3"	"ARCHS4 Coexpression,1270;Enrichr Queries,139;GTEx Coexpression,818"	"NTRK2,EPHA7,BCL11B,PTCH1,CXCR4,LRP2,GLI3,NELL2,CDH4,RELN,NFIB,NCAM1,EPHB1,MDGA1"
"gene_set_query"	"832"	"FOXS1"	"743.0"	"ARCHS4 Coexpression,740;Enrichr Queries,1052;GTEx Coexpression,437"	"SEMA5A,NRP1,SLIT1,HSPG2,MYH10"
"gene_set_query"	"833"	"NR1D1"	"743.0"	"ARCHS4 Coexpression,721;Enrichr Queries,1212;GTEx Coexpression,296"	"NRP1,SPTBN4,VANGL2,DLX5,ATP7A,EPHB3"
"gene_set_query"	"834"	"TGIF2"	"743.5"	"ARCHS4 Coexpression,649;Enrichr Queries,1051;ReMap ChIP-seq,62;GTEx Coexpression,1212"	"ENAH,LAMA5,SZT2,SEMA6A,LRP1,ZMIZ1,LMO4,CXCR4,CELSR3"
"gene_set_query"	"835"	"ZNF221"	"743.7"	"ARCHS4 Coexpression,739;Enrichr Queries,804;GTEx Coexpression,688"	"NRP1,LAMA5,KLF7,TRIO,PTPRJ,ANK3"
"gene_set_query"	"836"	"ZNF596"	"744.3"	"ARCHS4 Coexpression,1171;Enrichr Queries,496;GTEx Coexpression,566"	"SEMA5A,NELL2,NRP1,EPHA4,RELN,SEMA6A,NFIB,CXCR4,CELSR3"
"gene_set_query"	"837"	"HMGA2"	"745.7"	"ARCHS4 Coexpression,230;Enrichr Queries,474;GTEx Coexpression,1533"	"NELL2,ENAH,NRP1,ZEB2,TENM3,VANGL2,NFIB,CXCR4,SLIT2,MET,MYH10,GLI3"
"gene_set_query"	"838"	"IKZF2"	"745.7"	"ARCHS4 Coexpression,882;Enrichr Queries,360;GTEx Coexpression,995"	"NELL2,NRP1,EPHA4,KLF7,ZEB2,BCL11B,NFIB,MYCBP2,CXCR4,ANK3"
"gene_set_query"	"839"	"ZNF461"	"745.7"	"ARCHS4 Coexpression,1058;Enrichr Queries,1090;GTEx Coexpression,89"	"SPTBN4,NRP1,KLF7,RELN,ANK3,L1CAM,MDGA1,CELSR3"
"gene_set_query"	"840"	"ZNF575"	"746.3"	"ARCHS4 Coexpression,717;Enrichr Queries,1067;GTEx Coexpression,455"	"CYFIP2,NRP1,SPTBN4,PSEN1,MEGF8"
"gene_set_query"	"841"	"ZFP64"	"746.3"	"ARCHS4 Coexpression,1580;Enrichr Queries,154;GTEx Coexpression,505"	"NRP1,EPHA4,TRIO,BCL11B,PTCH1,ANK3,ROBO1,ENAH,NELL2,CDH4,ZEB2,ZMIZ1,NFIB,ATP7A,EPHB3,NECTIN1"
"gene_set_query"	"842"	"TBX4"	"747.0"	"ARCHS4 Coexpression,1205;Enrichr Queries,522;GTEx Coexpression,514"	"BMPR2,BCL11B,NFIB,SLIT1,LHX6,SLIT2,EPHB3"
"gene_set_query"	"843"	"ZBED2"	"749.0"	"ARCHS4 Coexpression,609;Enrichr Queries,1077;GTEx Coexpression,561"	"NELL2,CYFIP2,DIAPH1,ZMIZ1,CXCR4,LRP2"
"gene_set_query"	"844"	"ZNF551"	"750.0"	"ARCHS4 Coexpression,817;Enrichr Queries,917;GTEx Coexpression,516"	"KLF7,BCL11B,CXCR4,RAC1,MDGA1,CELSR3"
"gene_set_query"	"845"	"BHLHA9"	"750.5"	"ARCHS4 Coexpression,1487;GTEx Coexpression,14"	"CHRNB2,EPHA5,NELL2,LINGO1,LMO4,MAP2,TBR1"
"gene_set_query"	"846"	"BATF"	"751.2"	"ARCHS4 Coexpression,1144;ENCODE ChIP-seq,78;Enrichr Queries,1301;ReMap ChIP-seq,109;GTEx Coexpression,1124"	"DIAPH1,KLF7,TRIO,MYCBP2,CXCR4,SPG11"
"gene_set_query"	"847"	"ZNF547"	"752.7"	"ARCHS4 Coexpression,798;Enrichr Queries,1168;GTEx Coexpression,292"	"SPTBN4,NFIB,CXCR4,ANK3,MDGA1,CELSR3,ARHGAP35"
"gene_set_query"	"848"	"HMX3"	"754.7"	"ARCHS4 Coexpression,620;Enrichr Queries,733;GTEx Coexpression,911"	"DIAPH1,BCL11B,DLX5,LHX6,TBR1,CRKL"
"gene_set_query"	"849"	"BARX1"	"754.7"	"ARCHS4 Coexpression,1350;Enrichr Queries,731;GTEx Coexpression,183"	"ENAH,LAMA5,NRP2,EPHA7,DLX5,NFIB,CXCR4,LHX6"
"gene_set_query"	"850"	"NR2C1"	"755.0"	"ARCHS4 Coexpression,741;Enrichr Queries,402;GTEx Coexpression,1122"	"ENAH,NRP1,ZEB2,TRIO,ZMIZ1,NFIB,CXCR4,CTNNB1,ANK3"
"gene_set_query"	"851"	"ZNF37A"	"756.0"	"ARCHS4 Coexpression,825;Enrichr Queries,601;GTEx Coexpression,842"	"KLF7,SZT2,BMPR2,NFIB,TAOK1,MYCBP2,ANK3,CELSR3"
"gene_set_query"	"852"	"ZNF266"	"756.3"	"ARCHS4 Coexpression,711;Enrichr Queries,738;GTEx Coexpression,820"	"SZT2,NFIB,MYCBP2,CXCR4,ANK3"
"gene_set_query"	"853"	"CEBPZ"	"757.4"	"ARCHS4 Coexpression,929;ENCODE ChIP-seq,104;Enrichr Queries,1329;ReMap ChIP-seq,161;GTEx Coexpression,1264"	"SZT2,SEMA6A,SEMA4C,MYH10"
"gene_set_query"	"854"	"ZNF148"	"758.0"	"ARCHS4 Coexpression,383;Enrichr Queries,405;GTEx Coexpression,1486"	"ZEB2,TRIO,BMPR2,ZMIZ1,NFIB,TAOK1,MYCBP2,CTNNB1"
"gene_set_query"	"855"	"ZNF287"	"758.7"	"ARCHS4 Coexpression,312;Enrichr Queries,562;GTEx Coexpression,1402"	"DIAPH1,ZEB2,FZD3,BMPR2,DCC,MAP2,PTCH1,CXCR4,ANK3,DCLK1"
"gene_set_query"	"856"	"ZNF560"	"758.7"	"ARCHS4 Coexpression,587;Enrichr Queries,603;GTEx Coexpression,1086"	"NELL2,ENAH,EPHA4,SEMA6A,CXCR4,UNC5D,MDGA2,PLXNA4"
"gene_set_query"	"857"	"DUXA"	"759.3"	"ARCHS4 Coexpression,1490;Enrichr Queries,477;GTEx Coexpression,311"	"ENAH,ROBO2,CDH4,EPHA7,RELN,NFIB,CXCR4,KALRN,MYH10,GLI3"
"gene_set_query"	"858"	"ZXDC"	"759.3"	"ARCHS4 Coexpression,1328;Enrichr Queries,591;GTEx Coexpression,359"	"DIAPH1,KLF7,ZEB2,TRIO,ZMIZ1,NFIB,NOVA2,PLXNA1,MEGF8"
"gene_set_query"	"859"	"ZNF626"	"759.7"	"ARCHS4 Coexpression,1073;Enrichr Queries,526;GTEx Coexpression,680"	"SEMA6A,TENM4,NFIB,CXCR4,ANK3,SLIT2,DCLK1"
"gene_set_query"	"860"	"C11ORF95"	"760.0"	"GTEx Coexpression,760"	"PSEN1"
"gene_set_query"	"861"	"ZXDA"	"760.7"	"ARCHS4 Coexpression,1034;Enrichr Queries,288;GTEx Coexpression,960"	"SEMA5A,NRP1,EPHA4,ZEB2,TRIO,BMPR2,ZMIZ1,NFIB,CXCR4,ATP7A"
"gene_set_query"	"862"	"SCX"	"763.0"	"ARCHS4 Coexpression,763"	"LAMA5"
"gene_set_query"	"863"	"FOXC1"	"764.3"	"ARCHS4 Coexpression,1163;Enrichr Queries,683;GTEx Coexpression,447"	"ENAH,NRP1,EPHA4,NFIB,CXCR4,SLIT2,MYH10"
"gene_set_query"	"864"	"HMGN3"	"765.5"	"ARCHS4 Coexpression,1291;ENCODE ChIP-seq,108;ReMap ChIP-seq,172;GTEx Coexpression,1491"	"LAMA5,SZT2,FZD3,NFASC,PTCH1,SEMA4C"
"gene_set_query"	"865"	"STAT2"	"765.8"	"ARCHS4 Coexpression,1018;ENCODE ChIP-seq,60;Enrichr Queries,1198;ReMap ChIP-seq,73;GTEx Coexpression,1480"	"SPTBN4,SZT2,RELN,ZMIZ1,CXCR4,PTPRJ,CRKL"
"gene_set_query"	"866"	"CEBPG"	"766.0"	"ARCHS4 Coexpression,1014;Enrichr Queries,1058;ReMap ChIP-seq,149;GTEx Coexpression,843"	"CYFIP2,ZMIZ1,LMO4,RAC1,SPG11,CRKL"
"gene_set_query"	"867"	"TERF2"	"766.5"	"ARCHS4 Coexpression,1383;Enrichr Queries,679;ReMap ChIP-seq,177;GTEx Coexpression,827"	"TRIO,VANGL2,ZMIZ1,MYCBP2,CTNNB1,PRKCA,DSCAML1,CRKL"
"gene_set_query"	"868"	"ZNF420"	"767.0"	"ARCHS4 Coexpression,501;Enrichr Queries,747;GTEx Coexpression,1053"	"NRP1,EPHA4,FZD3,NFIB,DCX,CXCR4"
"gene_set_query"	"869"	"ATF6"	"767.7"	"ARCHS4 Coexpression,902;Enrichr Queries,421;GTEx Coexpression,980"	"NRP1,EPHA4,BMPR2,ZMIZ1,NOVA2,MYCBP2,CXCR4,PTPRJ,PRKCA"
"gene_set_query"	"870"	"ZBTB8B"	"768.0"	"ARCHS4 Coexpression,1468;GTEx Coexpression,68"	"DSCAM,MAP2,NOVA2,DCX,MDGA2,DSCAML1"
"gene_set_query"	"871"	"ZNF10"	"769.0"	"ARCHS4 Coexpression,553;Enrichr Queries,1081;GTEx Coexpression,673"	"EPHA4,SZT2,FZD3,NFIB,MAP2"
"gene_set_query"	"872"	"ZNF606"	"769.7"	"ARCHS4 Coexpression,404;Enrichr Queries,1154;GTEx Coexpression,751"	"SZT2,FZD3,NFIB,DCC,MAP2,PTCH1"
"gene_set_query"	"873"	"NR5A1"	"770.0"	"ARCHS4 Coexpression,761;Enrichr Queries,903;GTEx Coexpression,646"	"SEMA6A,RELN,NFIB,CXCR4,CTNNB1"
"gene_set_query"	"874"	"ZNF568"	"771.0"	"ARCHS4 Coexpression,1060;Enrichr Queries,289;GTEx Coexpression,964"	"NRP1,KLF7,ZEB2,NFASC,RELN,NFIB,NCAM1,SLIT2,KALRN,DCLK1"
"gene_set_query"	"875"	"KLF1"	"771.4"	"Literature ChIP-seq,113;ARCHS4 Coexpression,1179;Enrichr Queries,1171;ReMap ChIP-seq,232;GTEx Coexpression,1162"	"SPTBN4,EPHA4,NTRK2,TENM2,CDH4,ZMIZ1,PTCH1,CXCR4,MYH10,KALRN"
"gene_set_query"	"876"	"KDM2A"	"772.5"	"ARCHS4 Coexpression,768;GTEx Coexpression,777"	"DIAPH1,SZT2"
"gene_set_query"	"877"	"ZNF43"	"773.3"	"ARCHS4 Coexpression,510;Enrichr Queries,442;GTEx Coexpression,1368"	"ENAH,EPHA4,FZD3,SEMA6A,NFIB,CXCR4,ANK3,SLIT2,ROBO1"
"gene_set_query"	"878"	"FEV"	"773.3"	"ARCHS4 Coexpression,1019;Enrichr Queries,622;GTEx Coexpression,679"	"NELL2,CHRNB2,NFASC,NFIB,LHX6,SLIT3,UNC5D"
"gene_set_query"	"879"	"SOX15"	"773.7"	"ARCHS4 Coexpression,665;Enrichr Queries,1228;GTEx Coexpression,428"	"EFNB1,VANGL2,CXCR4,EPHB3,NECTIN1"
"gene_set_query"	"880"	"BHLHE23"	"774.0"	"ARCHS4 Coexpression,455;GTEx Coexpression,1093"	"BCL11B,MDGA1,CELSR3"
"gene_set_query"	"881"	"ZSCAN10"	"774.7"	"ARCHS4 Coexpression,635;Enrichr Queries,793;GTEx Coexpression,896"	"NELL2,LINGO1,SEMA6A,CXCR4,MDGA1,MYH10"
"gene_set_query"	"882"	"PKNOX1"	"777.0"	"ARCHS4 Coexpression,1324;Enrichr Queries,485;ReMap ChIP-seq,71;GTEx Coexpression,1228"	"EPHA4,TRIO,LRP1,PTPRJ,PRKCA,HSPG2,NELL2,ZEB2,RELN,ZMIZ1,NFIB,ZSWIM6"
"gene_set_query"	"883"	"SCML4"	"779.3"	"ARCHS4 Coexpression,788;Enrichr Queries,725;GTEx Coexpression,825"	"EPHA4,ZEB2,BCL11B,CXCR4,PTPRJ,ANK3"
"gene_set_query"	"884"	"BBX"	"779.7"	"ARCHS4 Coexpression,681;Enrichr Queries,171;GTEx Coexpression,1487"	"NRP1,TRIO,BMPR2,MYCBP2,ANK3,ROBO1,ENAH,KLF7,ZEB2,ZMIZ1,NFIB,TAOK1,ZSWIM6"
"gene_set_query"	"885"	"AHRR"	"780.0"	"ARCHS4 Coexpression,472;GTEx Coexpression,1088"	"TRIO,LRP1,ZMIZ1"
"gene_set_query"	"886"	"ZKSCAN8"	"781.0"	"ARCHS4 Coexpression,675;GTEx Coexpression,887"	"HSPG2,ARHGAP35,CRKL"
"gene_set_query"	"887"	"ZNF627"	"781.0"	"ARCHS4 Coexpression,392;Enrichr Queries,554;GTEx Coexpression,1397"	"NRP1,FZD3,BMPR2,NFIB,DCC,MAP2,CXCR4,ZSWIM6,MYH10"
"gene_set_query"	"888"	"ZNF502"	"781.3"	"ARCHS4 Coexpression,659;Enrichr Queries,322;GTEx Coexpression,1363"	"ENAH,NRP1,EPHA4,CDH4,SEMA6A,NFIB,CXCR4,UNC5C,ANK3,SLIT2,DCLK1"
"gene_set_query"	"889"	"NANOGP8"	"782.0"	"ARCHS4 Coexpression,461;GTEx Coexpression,1103"	"ENAH,SEMA6A,MYH10"
"gene_set_query"	"890"	"NFE2"	"783.0"	"ARCHS4 Coexpression,1117;ENCODE ChIP-seq,109;Enrichr Queries,1302;ReMap ChIP-seq,246;GTEx Coexpression,1141"	"SPTBN4,DIAPH1,CXCR4,PTPRJ,ATP7A,SPG11"
"gene_set_query"	"891"	"ZNF792"	"785.3"	"ARCHS4 Coexpression,1026;Enrichr Queries,569;GTEx Coexpression,761"	"KLF7,EPHA4,BCL11B,ZMIZ1,CXCR4,PLXNA1"
"gene_set_query"	"892"	"ZBTB24"	"787.3"	"ARCHS4 Coexpression,691;Enrichr Queries,932;GTEx Coexpression,739"	"ENAH,CXCR4,ANK3,ATP7A"
"gene_set_query"	"893"	"MYSM1"	"788.0"	"ARCHS4 Coexpression,589;Enrichr Queries,692;GTEx Coexpression,1083"	"ZEB2,BMPR2,NFIB,TAOK1,MYCBP2"
"gene_set_query"	"894"	"RFX8"	"788.5"	"ARCHS4 Coexpression,903;GTEx Coexpression,674"	"NRP1"
"gene_set_query"	"895"	"MTF1"	"788.5"	"ARCHS4 Coexpression,636;GTEx Coexpression,941"	"PTPRJ,PSEN1"
"gene_set_query"	"896"	"ZNF730"	"789.0"	"ARCHS4 Coexpression,536;GTEx Coexpression,1042"	"ENAH,FZD3"
"gene_set_query"	"897"	"ZNF662"	"790.7"	"ARCHS4 Coexpression,1565;Enrichr Queries,270;GTEx Coexpression,537"	"SEMA5A,NRP1,NTRK2,SZT2,NFASC,VANGL2,SEMA6A,RELN,NFIB,DCLK1,ROBO1"
"gene_set_query"	"898"	"ZSCAN32"	"791.0"	"ARCHS4 Coexpression,854;GTEx Coexpression,728"	"PSEN1,MEGF8"
"gene_set_query"	"899"	"ZNF678"	"791.7"	"ARCHS4 Coexpression,382;Enrichr Queries,1007;GTEx Coexpression,986"	"ENAH,FZD3,SEMA6A,NFIB,TAOK1"
"gene_set_query"	"900"	"ZNF205"	"792.0"	"ARCHS4 Coexpression,460;Enrichr Queries,943;GTEx Coexpression,973"	"LAMA5,PLXNA1,MEGF8,HSPG2,EPHB3"
"gene_set_query"	"901"	"MGA"	"793.3"	"ARCHS4 Coexpression,282;Enrichr Queries,567;GTEx Coexpression,1531"	"ZEB2,TRIO,BMPR2,NFIB,TAOK1,MYCBP2,RAC1,ANK3"
"gene_set_query"	"902"	"GPBP1L1"	"795.5"	"ARCHS4 Coexpression,1004;GTEx Coexpression,587"	"DIAPH1,MEGF8,SPG11"
"gene_set_query"	"903"	"EVX1"	"796.0"	"ARCHS4 Coexpression,1045;Enrichr Queries,730;GTEx Coexpression,613"	"SEMA6A,ZMIZ1,DLX5,LHX6,TBR1"
"gene_set_query"	"904"	"ZNF322"	"797.0"	"ARCHS4 Coexpression,105;GTEx Coexpression,1489"	"ENAH,FZD3,SEMA6A,MAP2,TAOK1,CTNNB1,MYH10,DCLK1,ROBO1"
"gene_set_query"	"905"	"GFI1B"	"797.4"	"Literature ChIP-seq,151;ARCHS4 Coexpression,1561;Enrichr Queries,1172;ReMap ChIP-seq,92;GTEx Coexpression,1011"	"LAMA5,ZEB2,BMPR2,LRP1,ZMIZ1,SEMA4C,CXCR4,CTNNB1,HSPG2,CELSR3"
"gene_set_query"	"906"	"MNT"	"797.8"	"ARCHS4 Coexpression,1243;Enrichr Queries,860;ReMap ChIP-seq,158;GTEx Coexpression,930"	"LAMA5,KLF7,TRIO,ZMIZ1,NFIB,SEMA4C"
"gene_set_query"	"907"	"IRF2"	"797.8"	"ARCHS4 Coexpression,1001;Enrichr Queries,709;ReMap ChIP-seq,233;GTEx Coexpression,1248"	"ZEB2,ZMIZ1,LMO4,SEMA4C,CXCR4,PTPRJ"
"gene_set_query"	"908"	"ZNF771"	"799.3"	"ARCHS4 Coexpression,1086;Enrichr Queries,1195;GTEx Coexpression,117"	"CHRNB2,LINGO1,CDH4,ZMIZ1,MEGF8,SPG11"
"gene_set_query"	"909"	"HOXB9"	"799.7"	"ARCHS4 Coexpression,962;Enrichr Queries,643;GTEx Coexpression,794"	"NRP1,EPHA4,CXCR4,SLIT2,EPHB2,EPHB3,CRKL"
"gene_set_query"	"910"	"ZFP2"	"800.0"	"ARCHS4 Coexpression,1454;Enrichr Queries,205;GTEx Coexpression,741"	"SEMA5A,EPHA4,NTRK2,EPHA7,SEMA6A,ANK3,L1CAM,DCLK1,ROBO1,ZEB2,NFIB,NCAM1,NEO1"
"gene_set_query"	"911"	"GTF2IRD1"	"800.5"	"ARCHS4 Coexpression,912;GTEx Coexpression,689"	"DIAPH1,LAMA5"
"gene_set_query"	"912"	"NR2F6"	"802.0"	"ARCHS4 Coexpression,653;Enrichr Queries,1347;ReMap ChIP-seq,77;GTEx Coexpression,1131"	"LAMA5,LRP1,ZMIZ1,PLXNA1,HSPG2,CELSR3"
"gene_set_query"	"913"	"ASCL2"	"802.3"	"ARCHS4 Coexpression,901;Enrichr Queries,1156;GTEx Coexpression,350"	"BCL11B,DLX5,CXCR4,EPHB3"
"gene_set_query"	"914"	"ZNF507"	"803.3"	"ARCHS4 Coexpression,584;Enrichr Queries,524;GTEx Coexpression,1302"	"ENAH,NRP1,TRIO,VANGL2,NFIB,TAOK1,MYH10"
"gene_set_query"	"915"	"ZFP82"	"803.7"	"ARCHS4 Coexpression,744;Enrichr Queries,768;GTEx Coexpression,899"	"ENAH,FZD3,TRIO,NFIB,CXCR4,MYH10"
"gene_set_query"	"916"	"RHOXF1"	"804.3"	"ARCHS4 Coexpression,1267;Enrichr Queries,870;GTEx Coexpression,276"	"NELL2,SPTBN4,NTRK2,TENM2,DCX,L1CAM,MDGA1,CELSR3"
"gene_set_query"	"917"	"GLYR1"	"805.0"	"ARCHS4 Coexpression,1352;ReMap ChIP-seq,213;GTEx Coexpression,850"	"CHRNB2,EPHA7,PSEN1"
"gene_set_query"	"918"	"ZNF584"	"805.5"	"ARCHS4 Coexpression,1141;Enrichr Queries,1023;ReMap ChIP-seq,103;GTEx Coexpression,955"	"CYFIP2,ZEB2,RELN,NFIB,SEMA4C,CXCR4,L1CAM"
"gene_set_query"	"919"	"NFATC3"	"806.3"	"ARCHS4 Coexpression,544;Enrichr Queries,585;GTEx Coexpression,1290"	"DIAPH1,ZEB2,ZMIZ1,MYCBP2,CXCR4,PRKCA,ATP7A,CRKL"
"gene_set_query"	"920"	"CENPB"	"807.0"	"ARCHS4 Coexpression,723;Enrichr Queries,1385;GTEx Coexpression,313"	"ZEB2,CNTN2,PLXNA1,RAC1"
"gene_set_query"	"921"	"BARX2"	"807.3"	"ARCHS4 Coexpression,941;Enrichr Queries,572;GTEx Coexpression,909"	"NELL2,NTRK2,TENM4,BCL11B,NFIB,NECTIN1,EPHB3"
"gene_set_query"	"922"	"ZNF319"	"809.0"	"ARCHS4 Coexpression,772;Enrichr Queries,723;GTEx Coexpression,932"	"TRIO,ZMIZ1,NFIB,CXCR4,PLXNA1,PTPRJ"
"gene_set_query"	"923"	"ZNF77"	"809.0"	"ARCHS4 Coexpression,713;Enrichr Queries,589;GTEx Coexpression,1125"	"NRP1,NFIB,PTCH1,CXCR4,LHX6,ZSWIM6,SLIT2"
"gene_set_query"	"924"	"ZC3H8"	"809.8"	"ARCHS4 Coexpression,1499;Enrichr Queries,1374;ReMap ChIP-seq,216;GTEx Coexpression,150"	"CHRNB2,SPTBN4,KLF7,VANGL2,ANK3,CELSR3,CRKL"
"gene_set_query"	"925"	"TBX19"	"810.0"	"ARCHS4 Coexpression,808;Enrichr Queries,1105;GTEx Coexpression,517"	"NELL2,TENM4,CXCR4,CELSR3,ARHGAP35"
"gene_set_query"	"926"	"ONECUT3"	"811.3"	"ARCHS4 Coexpression,855;Enrichr Queries,452;GTEx Coexpression,1127"	"EPHA4,CDH4,TENM4,BCL11B,NFIB,NOVA2,SLIT3,EPHB2"
"gene_set_query"	"927"	"ZNF605"	"812.0"	"ARCHS4 Coexpression,1493;Enrichr Queries,481;GTEx Coexpression,462"	"SPTBN4,NRP1,EPHA4,BMPR2,TENM4,NFIB,ANK3,CELSR3,ROBO1"
"gene_set_query"	"928"	"STAT4"	"812.3"	"Literature ChIP-seq,125;ARCHS4 Coexpression,1003;Enrichr Queries,1255;GTEx Coexpression,866"	"KLF7,BCL11B,PTCH1,CXCR4,LHX6,PSEN1,DCLK1"
"gene_set_query"	"929"	"SP3"	"812.3"	"ARCHS4 Coexpression,1413;Enrichr Queries,682;GTEx Coexpression,342"	"ZEB2,BMPR2,NFIB,TAOK1,CTNNB1,SLIT3,NCAM1,MEGF8"
"gene_set_query"	"930"	"NR1I2"	"812.8"	"Literature ChIP-seq,104;ARCHS4 Coexpression,1309;Enrichr Queries,701;GTEx Coexpression,1137"	"NTRK2,NRP1,TRIO,NFIB,CXCR4,PRKCA,PTPRJ,ZSWIM6,ANK3"
"gene_set_query"	"931"	"PRDM4"	"813.3"	"ARCHS4 Coexpression,517;Enrichr Queries,964;GTEx Coexpression,959"	"KLF7,BMPR2,TRIO,ZMIZ1,ARHGAP35"
"gene_set_query"	"932"	"ZIM3"	"814.7"	"ARCHS4 Coexpression,1106;Enrichr Queries,291;GTEx Coexpression,1047"	"ROBO2,NELL2,TENM2,RELN,TENM4,DCC,ERBB4,UNC5D,LRP2,ROBO1"
"gene_set_query"	"933"	"USF3"	"815.0"	"ARCHS4 Coexpression,318;GTEx Coexpression,1312"	"SZT2,TAOK1,MYCBP2,SPG11"
"gene_set_query"	"934"	"ZSCAN16"	"815.3"	"ARCHS4 Coexpression,286;Enrichr Queries,894;GTEx Coexpression,1266"	"SEMA6A,TRIO,LRP1,NFIB,DCC,DLX5,CXCR4"
"gene_set_query"	"935"	"ZNF251"	"816.3"	"ARCHS4 Coexpression,433;Enrichr Queries,565;GTEx Coexpression,1451"	"CYFIP2,ENAH,NRP1,ZMIZ1,NFIB,PTCH1,DCX,GLI3"
"gene_set_query"	"936"	"HES2"	"816.7"	"ARCHS4 Coexpression,1300;Enrichr Queries,578;GTEx Coexpression,572"	"CYFIP2,BCL11B,CXCR4,HSPG2,MDGA1,EPHB3,NECTIN1"
"gene_set_query"	"937"	"ZNF629"	"817.0"	"ARCHS4 Coexpression,344;Enrichr Queries,661;GTEx Coexpression,1446"	"NRP1,TRIO,CXCR4,PLXNA1,PRKCA,MEGF8,HSPG2,ARHGAP35"
"gene_set_query"	"938"	"SMYD3"	"817.5"	"ARCHS4 Coexpression,1382;GTEx Coexpression,253"	"CYFIP2,CHRNB2,TENM3,MEGF8"
